state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,source_file
MI,Detroit News,121301,1980,TRUSTEE,,Michigan State University,MI,"REED, THOMAS",,1,,,,,0.82,OCR shows 'Thomas Reed or William Byrum' - 2 trustee seats with 3 candidates listed,121301_19801103.pdf
MI,Detroit News,121301,1980,VICE PRESIDENT,,,MI,"BUSH, GEORGE",Republican,1,,,,,0.95,,121301_19801103.pdf
MI,Detroit News,121301,1980,WCCC TRUSTEE,1,Wayne County Community College,MI,"STEVENSON, RICHARD",,1,,,,,0.85,,121301_19801103.pdf
MI,Detroit News,121301,1980,WCCC TRUSTEE,6,Wayne County Community College,MI,"MILLER, DORIS",,1,,,,,0.85,,121301_19801103.pdf
MI,Detroit News,121301,1982,ATTORNEY GENERAL,,,MI,"KELLEY, FRANK",Democrat,0,1,,,Incumbent opposed; 'has used his office to demagog on utility rates',0.9,,121301_19821031.pdf
MI,Detroit News,121301,1982,ATTORNEY GENERAL,,,MI,"PATTERSON, BROOKS",Republican,1,,,,Clearly preferable to incumbent,0.92,,121301_19821031.pdf
MI,Detroit News,121301,1982,GOVERNOR,,,MI,"BLANCHARD, JAMES",Democrat,0,,,,Paper opposes; characterized as statist with WPA-style schemes,0.92,,121301_19821031.pdf
MI,Detroit News,121301,1982,GOVERNOR,,,MI,"HEADLEE, RICHARD",Republican,1,,,,Best man for the task; especially timely choice,0.95,,121301_19821031.pdf
MI,Detroit News,121301,1982,H,17,,MI,"ROSEN, GERALD",Republican,1,,,,,0.9,,121301_19821031.pdf
MI,Detroit News,121301,1982,H,5,,MI,"DUNN, JIM",Republican,1,,1,,,0.92,,121301_19821031.pdf
MI,Detroit News,121301,1982,H,6,,MI,"SAWYER, HAROLD",Republican,1,,1,,,0.92,,121301_19821031.pdf
MI,Detroit News,121301,1982,SENATOR,,,MI,"RIEGLE, DONALD",Democrat,1,1,,,Reluctantly endorsed; 'better campaigner than officeholder' but Republican opponent offered no convincing case,0.9,,121301_19821031.pdf
MI,Detroit News,121301,1982,SUPREME COURT,,,MI,"MOODY, BLAIR JR.",Nonpartisan,1,,,,Incumbent,0.92,,121301_19821031.pdf
MI,Detroit News,121301,1982,SUPREME COURT,,,MI,"RILEY, DOROTHY COMSTOCK",Nonpartisan,1,,,,,0.92,,121301_19821031.pdf
MI,Detroit News,121301,1984,CNTY COMM,1,Wayne County,MI,"HERTEL, JOHN",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,CNTY COMM,15,Wayne County,MI,"BOLLER, W. CURT",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,CNTY COMM,7,Wayne County,MI,"CARTER, ARTHUR M.",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,COUNTY EXECUTIVE,,Oakland County,MI,"MURPHY, DANIEL",,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,DA/PROSECUTOR,,Macomb County,MI,"MARLINGA, CARL",,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,DA/PROSECUTOR,,Oakland County,MI,"PATTERSON, L. BROOKS",,1,,,,,0.92,,121301_19841104.pdf
MI,Detroit News,121301,1984,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"BASHARA, GEORGE N.",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"LEWIS, DENISE J.",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,H,10,,MI,"SCHUETTE, BILL",Republican,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,H,15,,MI,"FORD, WILLIAM",Democrat,1,1,,,,0.92,,121301_19841104.pdf
MI,Detroit News,121301,1984,H,3,,MI,"MCGREGOR, JACKIE",Republican,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,H,5,,MI,"HENRY, PAUL",Republican,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,H,6,,MI,"RITTER, TOM",Republican,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Oakland County Circuit Court,MI,"ANDREWS, STEVEN N.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Wayne County Probate Court,MI,"DRAKE, CHESTER W. JR.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Wayne County Circuit Court,MI,"HATHAWAY, RICHARD P.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Wayne County Circuit Court,MI,"KERWIN, DAVID P.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Oakland County Circuit Court,MI,"LA PLATA, GEORGE",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Oakland County Circuit Court,MI,"MESTER, FRED M.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Oakland County Circuit Court,MI,"SCHNELZ, GENE",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,,Oakland County Circuit Court,MI,"TEMPLIN, ROBERT L. JR.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,36,Detroit District Court,MI,"LIPSCOMB, WILLIE",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,JUDGE,36,Detroit District Court,MI,"WALLACE, THEODORE CALVIN",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,PRESIDENT,,,MI,"REAGAN, RONALD",Republican,1,,1,,,0.95,,121301_19841104.pdf
MI,Detroit News,121301,1984,PUBLIC WORKS COMMISSIONER,,Macomb County,MI,"ODROBINA, TED",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,REGENT,,University of Michigan,MI,"NEDERLANDER, ROBERT J.",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,REGENT,,University of Michigan,MI,"NEILSON, NEAL",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SCHOOL BOARD,6,Detroit,MI,"GACKI, JOAN",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SCHOOL BOARD,AT-LARGE,Detroit,MI,"BLACKMON, MARY",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SCHOOL BOARD,AT-LARGE,Detroit,MI,"JACKSON, MARIE A.",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SCHOOL BOARD,AT-LARGE,Detroit,MI,"MORTON, THEODERICK",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SCHOOL BOARD,AT-LARGE,Detroit,MI,"RUTHERFORD, CLARA",Nonpartisan,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SENATOR,,,MI,"LOUSMA, JACK",Republican,1,,,,,0.92,,121301_19841104.pdf
MI,Detroit News,121301,1984,SHERIFF,,Macomb County,MI,"HACKEL, WILLIAM H.",,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,SHERIFF,,Oakland County,MI,"NICHOLS, JOHN",,1,,,,,0.9,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE BOARD OF ED,,,MI,"BEARDMORE, DOROTHY",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE BOARD OF ED,,,MI,"JACOBUS, CHERRY",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,103,,MI,"OSTLING, RALPH",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,106,,MI,"PRIDNIA, JOHN",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,26,,MI,"CARL, DOUG",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,31,,MI,"RUNCO, WILLIAM",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,39,,MI,"BACARELLA, MARGIE",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,40,,MI,"BERG, TIMOTHY",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,48,,MI,"GILMER, DONALD",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,72,,MI,"PERAKIS, BOB",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,74,,MI,"SCOGLIETTI, MICHAEL J.",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,75,,MI,"FURTON, GEORGE",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,76,,MI,"LONDON, TERRY",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,94,,MI,"SIETSEMA, JELT",,1,,,,,0.85,OCR shows 'Jelt' which may be 'Jeff' or 'Jelt',121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,96,,MI,"KNIGHT, MICKEY",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,97,,MI,"GEERLINGS, EDGAR",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,STATE REP,99,,MI,"ENGLER, COLLEEN",,1,,,,,0.88,,121301_19841104.pdf
MI,Detroit News,121301,1984,SUPREME COURT,,,MI,"BRICKLEY, JAMES H.",Nonpartisan,1,,,,,0.92,,121301_19841104.pdf
MI,Detroit News,121301,1984,SUPREME COURT,,,MI,"RILEY, DOROTHY COMSTOCK",Nonpartisan,1,,,,,0.92,,121301_19841104.pdf
MI,Detroit News,121301,1984,TRUSTEE,,Michigan State University,MI,"WILBUR, KATHY",,1,,,,,0.85,MSU Trustees section partially OCR-truncated; only Wilbur clearly readable,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,1,Wayne County Community College,MI,"MONGOVEN, DENNIS",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,2,Wayne County Community College,MI,"MCDOUGAL, JANET",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,3,Wayne County Community College,MI,"REID, YVONNE",,1,,,,,0.7,"OCR shows '3rd District: Yvonne ois' - last name partially garbled, inferred",121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,5,Wayne County Community College,MI,"POWELL, ANNA MAE",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,6,Wayne County Community College,MI,"WARD, GEORGE",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,7,Wayne County Community College,MI,"MAHAFFEY, ESMERALDA",,1,,,,,0.8,OCR shows 'Mahafy' - corrected to standard spelling,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,8,Wayne County Community College,MI,"WATERSTRA, FREDERICK",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1984,WCCC TRUSTEE,9,Wayne County Community College,MI,"STOCKWELL, CHARLES",,1,,,,,0.85,,121301_19841104.pdf
MI,Detroit News,121301,1986,ATTORNEY GENERAL,,,MI,"CLELAND, ROBERT",,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,COURT OF APPEALS,,,MI,"HOOD, HAROLD",Nonpartisan,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,COURT OF APPEALS,,,MI,"WEAVER, ELIZABETH",Nonpartisan,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,GOVERNOR,,,MI,"LUCAS, BILL",Republican,1,,,,,0.93,,121301_19861102.pdf
MI,Detroit News,121301,1986,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"HARDY, ELIZABETH",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"PINCUS, MAX J.",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,H,10,,MI,"SCHUETTE, BILL",Republican,1,,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,H,12,,MI,"MILLER, CANDACE",Republican,1,,,,,0.85,OCR shows 'path District' - likely 12th,121301_19861102.pdf
MI,Detroit News,121301,1986,H,13,,MI,"GRIFFIN, MARY",,1,,,,,0.82,,121301_19861102.pdf
MI,Detroit News,121301,1986,H,3,,MI,"WOLPE, HOWARD",Democrat,1,1,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,H,4,,MI,"UPTON, FRED",Republican,1,,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,H,6,,MI,"DUNN, JIM",Republican,1,,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,JUDGE,,Oakland County Circuit Court,MI,"COOPER, JESSICA",Nonpartisan,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,JUDGE,,Wayne County Circuit Court,MI,"KEEFE, JAMES J.",Nonpartisan,1,,,,,0.78,OCR rendered as 'James J. Ras',121301_19861102.pdf
MI,Detroit News,121301,1986,JUDGE,,Wayne County Circuit Court,MI,"STEMPIEN, GREGORY J.",Nonpartisan,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,LT GOVERNOR,,,MI,"ENGLER, COLLEEN",Republican,1,,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,REGENT,,University of Michigan,MI,"BAKER, DEANE",,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,REGENT,,University of Michigan,MI,"HODGES, CYNTHIA",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,1,Detroit,MI,"RAMEY, ALVIN",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,2,Detroit,MI,"COBBIN, GLORIA",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,3,Detroit,MI,"HOLLOWAY, CARRIE",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,4,Detroit,MI,"BLAND, JOSEPH",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,5,Detroit,MI,"EVERETT, KAY",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,6,Detroit,MI,"GACKI, JOAN",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SCHOOL BOARD,7,Detroit,MI,"OSBORNE, ROSE MARY",Nonpartisan,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,SEC OF STATE,,,MI,"AUSTIN, RICHARD H.",Democrat,1,1,,,,0.9,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE BOARD OF ED,,,MI,"DUMOUCHELLE, BARBARA",,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE BOARD OF ED,,,MI,"MACDONALD, ROBERT C.",,1,,,,,0.88,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,,,MI,"BENNETT, JOHN",,1,,,,,0.7,District number unclear in OCR ('Mth'),121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,,,MI,"JAYE, DAVE",,1,,,,,0.7,District number unclear in OCR,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,,,MI,"MARTIN, BILL",,1,,,,,0.65,OCR rendered as 'vill Martin' with district unclear,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,,,MI,"REXCA, SAL",,1,,,,,0.7,District 'Fist' unclear,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,,,MI,"SOYKA, WAYNE",,1,,,,,0.65,OCR shows 'Wayne iyka' - likely Wayne Soyka or similar,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,100,,MI,"NEIDERSTADT, ROLAND",,1,,,,,0.82,OCR shows 'Neiderstadi' - likely Neiderstadt,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,105,,MI,"MEY, TOM",,1,,,,,0.78,OCR fragment uncertain,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,25,,MI,"HEVINS, RON",,1,,,,,0.7,OCR shows 'Hon Hievins' - likely Ron Hevins,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,31,,MI,"POWELL, MARJORIE",,1,,,,,0.78,OCR district 'ast' unclear,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,66,,MI,"GRIESE, GREG",,1,,,,,0.78,OCR rendered name as 'Greg Grise',121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,72,,MI,"PERAKIS, BOB",,1,,,,,0.85,OCR shows 'Heb Porakis',121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,84,,MI,"SIKKEMA, KEN",,1,,,,,0.82,OCR rendered as 'S4th District: Kea Sikkema',121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,9,,MI,"HAMMONS, KEVIN",,1,,,,,0.82,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,91,,MI,"CRANDALL, NANCY",,1,,,,,0.82,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE REP,99,,MI,"EMMONS, JOANNE",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,,,MI,"BRAUN, RUTH",,1,,,,,0.7,District number partially garbled in OCR,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,,,MI,"CARL, DOUG",,1,,,,,0.7,District number unclear in OCR,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,,,MI,"NICHOLS, RUDY",,1,,,,,0.7,District number unclear in OCR,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,10,,MI,"RUNCO, BILL",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,11,,MI,"SHINKLE, NORM",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,15,,MI,"BROCK, FRANK",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,20,,MI,"SCHWARZ, JOHN",Republican,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1986,STATE SENATOR,4,,MI,"DINGELL, CHRISTOPHER",,1,,,,,0.85,OCR rendered as 'ith District',121301_19861102.pdf
MI,Detroit News,121301,1986,SUPREME COURT,,,MI,"ARCHER, DENNIS",Nonpartisan,1,,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,SUPREME COURT,,,MI,"GRIFFIN, ROBERT P.",Nonpartisan,1,,,,,0.92,,121301_19861102.pdf
MI,Detroit News,121301,1986,TRUSTEE,,Michigan State University,MI,"COOK, DOLORES M.",,1,,,,,0.7,OCR rendered as 'Dol-res M. Cowsk' - likely Dolores Cook,121301_19861102.pdf
MI,Detroit News,121301,1986,TRUSTEE,,Michigan State University,MI,"SAWYER, BARBARA J.",,1,,,,,0.85,,121301_19861102.pdf
MI,Detroit News,121301,1988,COURT OF APPEALS,1,,MI,"BRENNAN, THOMAS J.",Nonpartisan,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,COURT OF APPEALS,1,,MI,"REILLY, MAUREEN P.",Nonpartisan,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,COURT OF APPEALS,2,,MI,"KELLY, MARILYN",Nonpartisan,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,COURT OF APPEALS,2,,MI,"KUHN, RICHARD D.",Nonpartisan,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,COURT OF APPEALS,3,,MI,"HUGHES, JUDY H.",Nonpartisan,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,COURT OF APPEALS,3,,MI,"KOERNKE, THOMAS F.",Nonpartisan,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"JACKSON, MURRAY",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"VAN DUSEN, RICHARD",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,H,11,,MI,"DAVIS, BOB",Republican,1,,1,,,0.92,,121301_19881106.pdf
MI,Detroit News,121301,1988,H,12,,MI,"CARL, DOUG",Republican,1,,,,,0.9,,121301_19881106.pdf
MI,Detroit News,121301,1988,H,2,,MI,"PURSELL, CARL",Republican,1,,1,,,0.92,,121301_19881106.pdf
MI,Detroit News,121301,1988,H,3,,MI,"ALLGAIER, CAL",Republican,1,,,,,0.85,OCR rendered as 'Cal Aligaier',121301_19881106.pdf
MI,Detroit News,121301,1988,H,6,,MI,"CARR, BOB",Democrat,1,1,,,,0.92,,121301_19881106.pdf
MI,Detroit News,121301,1988,JUDGE,,Oakland County,MI,"BAUER, EUGENE",Nonpartisan,1,,,,,0.7,OCR rendered name section unclearly,121301_19881106.pdf
MI,Detroit News,121301,1988,JUDGE,36,Detroit District Court,MI,"BRADLEY, VANESA JONES",Nonpartisan,1,,,,,0.85,OCR rendered as 'Vanesa Jones Bradley',121301_19881106.pdf
MI,Detroit News,121301,1988,JUDGE,36,Detroit District Court,MI,"DOTSON, NORMA Y.",Nonpartisan,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,JUDGE,36,Detroit District Court,MI,"ROYSTER, C. LORENE",Nonpartisan,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,PRESIDENT,,,MI,"BUSH, GEORGE",Republican,1,,,,,0.95,,121301_19881106.pdf
MI,Detroit News,121301,1988,REGENT,,University of Michigan,MI,"BAKER, DEANE",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,REGENT,,University of Michigan,MI,"LEWAND, THOMAS",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,SCHOOL BOARD,,Detroit,MI,"BLANDING, JOSEPH",Nonpartisan,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,SCHOOL BOARD,,Detroit,MI,"HAYDEN, FRANK",Nonpartisan,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,SCHOOL BOARD,,Detroit,MI,"OLMSTEAD, DAVID",Nonpartisan,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,SCHOOL BOARD,,Detroit,MI,"PATRICK, LARRY",Nonpartisan,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,SENATOR,,,MI,"RIEGLE, DONALD",Democrat,1,1,,,,0.92,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE BOARD OF ED,,,MI,"DUMOUCHELLE, BARBARA",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE BOARD OF ED,,,MI,"LUNDY, MARILYN",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,100,,MI,"NIEDERSTADT, ROLAND",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,105,,MI,"CONNORS, JIM",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,26,,MI,"BROWNE, BILL",,1,,,,,0.85,OCR shows 'Bill Brovme' - likely Browne,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,31,,MI,"RUNCO, BILL",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,40,,MI,"WALBERG, TIM",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,46,,MI,"MASON, RANDY",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,72,,MI,"GIRE, SHARON",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,75,,MI,"ZINNER, STEVE",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,83,,MI,"EDWARDS, F. ROBERT",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,STATE REP,97,,MI,"CRANDALL, NANCY",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,SUPREME COURT,,,MI,"BRICKLEY, JAMES H.",Nonpartisan,1,,,,,0.92,,121301_19881106.pdf
MI,Detroit News,121301,1988,SUPREME COURT,,,MI,"LEVIN, CHARLES L.",Nonpartisan,1,,,,,0.92,,121301_19881106.pdf
MI,Detroit News,121301,1988,TRUSTEE,,Michigan State University,MI,"LIEBLER, ED",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,TRUSTEE,,Michigan State University,MI,"REED, TOM",,1,,,,,0.88,,121301_19881106.pdf
MI,Detroit News,121301,1988,WCCC TRUSTEE,4,Wayne County Community College,MI,"DUBOIS, YVONNE G.",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,WCCC TRUSTEE,5,Wayne County Community College,MI,"POWELL, ANNA MAE",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,WCCC TRUSTEE,7,Wayne County Community College,MI,"CLEMENTE, EDWARD D.",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1988,WCCC TRUSTEE,9,Wayne County Community College,MI,"SCOTT, TED",,1,,,,,0.85,,121301_19881106.pdf
MI,Detroit News,121301,1990,ATTORNEY GENERAL,,,MI,"TAYLOR, CLIFF",Republican,1,,,,,0.92,,121301_19901104.pdf
MI,Detroit News,121301,1990,GOVERNOR,,,MI,"ENGLER, JOHN",Republican,1,,,,,0.95,,121301_19901104.pdf
MI,Detroit News,121301,1990,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"HARDY, ELIZABETH",Republican,1,,,,,0.9,,121301_19901104.pdf
MI,Detroit News,121301,1990,GOVERNOR-WAYNE-STATE,,Wayne State University,MI,"ROBINSON, JAMES",Democrat,1,,,,,0.9,,121301_19901104.pdf
MI,Detroit News,121301,1990,H,11,,MI,"GOULD, MARCIA",Democrat,1,,,,,0.88,,121301_19901104.pdf
MI,Detroit News,121301,1990,H,12,,MI,"DINGEMAN, JIM",Republican,1,,,,,0.88,,121301_19901104.pdf
MI,Detroit News,121301,1990,H,3,,MI,"HASKINS, BRAD",Republican,1,,,,,0.88,,121301_19901104.pdf
MI,Detroit News,121301,1990,H,9,,MI,"GREENE, GERALDINE",Democrat,1,,,,,0.88,,121301_19901104.pdf
MI,Detroit News,121301,1990,JUDGE,,Wayne County Circuit Court,MI,"CALLAHAN, MICHAEL J.",Nonpartisan,1,,,,,0.88,,121301_19901104.pdf
MI,Detroit News,121301,1990,JUDGE,,Wayne County Probate Court,MI,"CAMPBELL, PATRICIA B.",Nonpartisan,1,,,,,0.88,,121301_19901104.pdf
