state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,normalization_confidence,match_confidence,overall_confidence,input_mode,source_file,filename,flag
MI,Detroit Free Press,121300,1986,STATE SENATOR,34,Michigan Senate District 34,MI,"GOUGEON, JIM",Republican,1,,,,Endorsed for STATE SENATOR District 34 (Republican) [V6: generic note - no extracted text],0.85,OCR partial,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE SENATOR,35,Michigan Senate District 35,MI,"BINSFELD, CONNIE",Republican,1,,,,Endorsed for STATE SENATOR District 35 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE SENATOR,37,Michigan Senate District 37,MI,"IRWIN, MITCH",Democrat,1,,,,Endorsed for STATE SENATOR District 37 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,1,Michigan House District 1,MI,"BENNANE, MICHAEL J.",Democrat,1,,,,Endorsed for STATE REP District 1 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,2,Michigan House District 2,MI,"LELAND, BURTON",Democrat,1,,,,Endorsed for STATE REP District 2 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,3,Michigan House District 3,MI,"VARGA, IONA",Democrat,1,,,,Endorsed for STATE REP District 3 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,4,Michigan House District 4,MI,"STALLWORTH, ALMA G.",Democrat,1,,,,Endorsed for STATE REP District 4 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,5,Michigan House District 5,MI,"HUNTER, TEOLA P.",Democrat,1,,,,Endorsed for STATE REP District 5 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,6,Michigan House District 6,MI,"HOOD, MORRIS JR.",Democrat,1,,,,Endorsed for STATE REP District 6 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,7,Michigan House District 7,MI,"SAUNDERS, NELSON W.",Democrat,1,,,,Endorsed for STATE REP District 7 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,8,Michigan House District 8,MI,"KILPATRICK, CAROLYN CHEEKS",Democrat,1,,,,Endorsed for STATE REP District 8 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,9,Michigan House District 9,MI,"HAMMONS, KEVIN",Republican,1,,,,Endorsed for STATE REP District 9 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,10,Michigan House District 10,MI,"SMITH, VIRGIL",Democrat,1,,,,Endorsed for STATE REP District 10 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,11,Michigan House District 11,MI,"STOPCZYNSKI, STANLEY",Democrat,1,,,,Endorsed for STATE REP District 11 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,13,Michigan House District 13,MI,"BRYANT, WILLIAM R. JR.",Republican,1,,,,Endorsed for STATE REP District 13 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,15,Michigan House District 15,MI,"YOUNG, JOSEPH F. JR.",Democrat,1,,,,Endorsed for STATE REP District 15 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,17,Michigan House District 17,MI,"MURPHY, RAYMOND M.",Democrat,1,,,,Endorsed for STATE REP District 17 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,,Michigan House of Representatives,MI,"RAMSEY, ALVIN",Democrat,1,,,,Endorsed for STATE REP (Democrat) [V6: generic note - no extracted text],0.85,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,26,Michigan House District 26,MI,"BROWNE, BILL",Democrat,1,,,,Endorsed for STATE REP District 26 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,72,Michigan House District 72,MI,"GIRE, SHARON L.",Democrat,1,,,,Endorsed for STATE REP District 72 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,73,Michigan House District 73,MI,"CIARAMITARO, NICK",Democrat,1,1,,,Endorsed for STATE REP District 73 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,74,Michigan House District 74,MI,"MAYNARD, JOHN M.",Democrat,1,1,,,Endorsed for STATE REP District 74 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,75,Michigan House District 75,MI,"DEBEAUSSAERT, KENNETH J.",Democrat,1,1,,,Endorsed for STATE REP District 75 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,27,Michigan House District 27,MI,"PORRECA, VINCENT ""JOE""",Democrat,1,1,,,Endorsed for STATE REP District 27 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,29,Michigan House District 29,MI,"SITZ, RICK",Democrat,1,1,,,Endorsed for STATE REP District 29 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,30,Michigan House District 30,MI,"PALAMARA, JOSEPH",Democrat,1,1,,,Endorsed for STATE REP District 30 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,31,Michigan House District 31,MI,"DOBRONSKI, AGNES",Democrat,1,,,,Endorsed for STATE REP District 31 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,32,Michigan House District 32,MI,"YOUNG, RICHARD A.",Democrat,1,1,,,Endorsed for STATE REP District 32 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,33,Michigan House District 33,MI,"KEITH, WILLIAM R.",Democrat,1,1,,,Endorsed for STATE REP District 33 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,34,Michigan House District 34,MI,"BENNETT, JOHN",Democrat,1,,,,Endorsed for STATE REP District 34 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,35,Michigan House District 35,MI,"BANKES, LYN",Republican,1,,1,,Endorsed for STATE REP District 35 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,36,Michigan House District 36,MI,"LAW, GERALD H.",Republican,1,,1,,Endorsed for STATE REP District 36 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,37,Michigan House District 37,MI,"KOSTEVA, JAMES A.",Democrat,1,,,,Endorsed for STATE REP District 37 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,38,Michigan House District 38,MI,"BARNS, JUSTINE",Democrat,1,1,,,Endorsed for STATE REP District 38 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,20,Michigan House District 20,MI,"MORRIS, DALE",Democrat,1,,,,Endorsed for STATE REP District 20 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,24,Michigan House District 24,MI,"HONIGMAN, DAVID M.",Republican,1,,,,Endorsed for STATE REP District 24 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,60,Michigan House District 60,MI,"BULLARD, WILLIS C. JR.",Republican,1,,,,Endorsed for STATE REP District 60 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,61,Michigan House District 61,MI,"YOUNG, GREG",Democrat,1,,,,Endorsed for STATE REP District 61 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,62,Michigan House District 62,MI,"HARRISON, CHARLIE J. JR.",Democrat,1,1,,,Endorsed for STATE REP District 62 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,64,Michigan House District 64,MI,"BERMAN, MAXINE",Democrat,1,1,,,Endorsed for STATE REP District 64 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,65,Michigan House District 65,MI,"MILLER, JUDITH",Republican,1,,1,,Endorsed for STATE REP District 65 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,66,Michigan House District 66,MI,"WEBB, WILFRED D.",Democrat,1,1,,,Endorsed for STATE REP District 66 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,67,Michigan House District 67,MI,"GUBOW, DAVID M.",Democrat,1,1,,,Endorsed for STATE REP District 67 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,68,Michigan House District 68,MI,"JOHNSON, SHIRLEY",Republican,1,,1,,Endorsed for STATE REP District 68 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,69,Michigan House District 69,MI,"BROTHERTON, WILBUR V.",Republican,1,,1,,Endorsed for STATE REP District 69 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,18,Michigan House District 18,MI,"OUWINGA, SIDNEY",Republican,1,,,,Endorsed for STATE REP District 18 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,19,Michigan House District 19,MI,"VAN SINGEL, DONALD",Republican,1,,1,,Endorsed for STATE REP District 19 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,21,Michigan House District 21,MI,"OWEN, LYNN F.",Democrat,1,1,,,Endorsed for STATE REP District 21 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,22,Michigan House District 22,MI,"OWEN, GARY M.",Democrat,1,1,,,Endorsed for STATE REP District 22 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,23,Michigan House District 23,MI,"HOFFMAN, PHILIP E.",Republican,1,,,,Endorsed for STATE REP District 23 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,25,Michigan House District 25,MI,"BLEVINS, DON W.",Republican,1,,,,Endorsed for STATE REP District 25 (Republican) [V6: generic note - no extracted text],0.85,OCR shows 25th Dist: Don W. Blevins,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,41,Michigan House District 41,MI,"NYE, MICHAEL E.",Republican,1,,,,Endorsed for STATE REP District 41 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,43,Michigan House District 43,MI,"GNODTKE, CARL",Republican,1,,,,Endorsed for STATE REP District 43 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,46,Michigan House District 46,MI,"BROWN, MARY C.",Democrat,1,1,,,Endorsed for STATE REP District 46 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,48,Michigan House District 48,MI,"GILMER, DONALD H.",Republican,1,,,,Endorsed for STATE REP District 48 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,49,Michigan House District 49,MI,"ROSENBAUM, ANN",Democrat,1,,,,Endorsed for STATE REP District 49 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,50,Michigan House District 50,MI,"GRIFFIN, MICHAEL J.",Democrat,1,,,,Endorsed for STATE REP District 50 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,51,Michigan House District 51,MI,"MUNSELL, SUSAN GRIMES",Republican,1,,,,Endorsed for STATE REP District 51 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,53,Michigan House District 53,MI,"BULLARD, PERRY",Democrat,1,1,,,Endorsed for STATE REP District 53 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,54,Michigan House District 54,MI,"HILLEGONDS, PAUL",Republican,1,,,,Endorsed for STATE REP District 54 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,55,Michigan House District 55,MI,"VAN REGENMORTER, WILLIAM",Republican,1,,,,Endorsed for STATE REP District 55 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,56,Michigan House District 56,MI,"FITZGERALD, FRANK M.",Republican,1,,,,Endorsed for STATE REP District 56 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,57,Michigan House District 57,MI,"HOLLISTER, DAVID C.",Democrat,1,1,,,Endorsed for STATE REP District 57 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,58,Michigan House District 58,MI,"STABENOW, DEBBIE",Democrat,1,1,,,Endorsed for STATE REP District 58 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,59,Michigan House District 59,MI,"JONDAHL, H. LYNN",Democrat,1,1,,,Endorsed for STATE REP District 59 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,76,Michigan House District 76,MI,"DOCHERTY, JAMES A.",Democrat,1,1,,,Endorsed for STATE REP District 76 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,77,Michigan House District 77,MI,"ALLEN, DICK",Republican,1,,1,,Endorsed for STATE REP District 77 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,78,Michigan House District 78,MI,"MUXLOW, KEITH",Republican,1,,,,Endorsed for STATE REP District 78 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,79,Michigan House District 79,MI,"JONKER, NATE",Democrat,1,,,,Endorsed for STATE REP District 79 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,80,Michigan House District 80,MI,"CLACK, FLOYD",Democrat,1,,,,Endorsed for STATE REP District 80 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,81,Michigan House District 81,MI,"EMERSON, ROBERT L.",Democrat,1,1,,,Endorsed for STATE REP District 81 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,82,Michigan House District 82,MI,"SCOTT, THOMAS E.",Democrat,1,1,,,Endorsed for STATE REP District 82 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,83,Michigan House District 83,MI,"MUELLER, CHARLES L.",Republican,1,,1,,Endorsed for STATE REP District 83 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,84,Michigan House District 84,MI,"STRAND, JOHN G.",Republican,1,,1,,Endorsed for STATE REP District 84 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,85,Michigan House District 85,MI,"O'NEILL, JAMES JR.",Democrat,1,1,,,Endorsed for STATE REP District 85 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,86,Michigan House District 86,MI,"DODAK, LEWIS N.",Democrat,1,,,,Endorsed for STATE REP District 86 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,87,Michigan House District 87,MI,"SPANIOLA, FRANCIS R.",Democrat,1,,,,Endorsed for STATE REP District 87 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,,Michigan House of Representatives,MI,"MIDDAUGH, JAMES ""MICK""",Republican,1,,,,Endorsed for STATE REP (Republican) [V6: generic note - no extracted text],0.85,District unclear,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,89,Michigan House District 89,MI,"RANDALL, GARY L.",Republican,1,,,,[V6: dist filled from same candidate other years] | V9c: dist 93->89 per 1986 recap image (gap-year pass),0.85,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,92,Michigan House District 92,MI,"MATHIEU, THOMAS C.",Democrat,1,1,,,[V6: dist filled from same candidate other years] | V9c: dist 76->92 per 1986 recap image (gap-year pass),0.92,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,93,Michigan House District 93,MI,"MAYHUE, PAUL",Democrat,1,,,,Endorsed for STATE REP (Democrat) [V6: generic note - no extracted text] | V9c: dist ->93 per 1986 recap image (gap-year pass),0.85,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,94,Michigan House District 94,MI,"SIKKEMA, KEN",Republican,1,,,,Endorsed for STATE REP (Republican) [V6: generic note - no extracted text] | V9c: dist ->94 per 1986 recap image (gap-year pass),0.85,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,95,Michigan House District 95,MI,"HOEKMAN, ALVIN J.",Republican,1,,,,Endorsed for STATE REP District 95 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,96,Michigan House District 96,MI,"KNIGHT, M.L. ""MICKEY""",Republican,1,,,,Endorsed for STATE REP District 96 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,97,Michigan House District 97,MI,"CRANDALL, NANCY",Republican,1,,,,Endorsed for STATE REP District 97 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,99,Michigan House District 99,MI,"BOPP, MOLLY",Democrat,1,,,,Endorsed for STATE REP District 99 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,100,Michigan House District 100,MI,"NIEDERSTADT, ROLAND G.",Democrat,1,,,,Endorsed for STATE REP District 100 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,101,Michigan House District 101,MI,"HICKNER, THOMAS L.",Democrat,1,,,,Endorsed for STATE REP District 101 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,102,Michigan House District 102,MI,"HAYES, MICHAEL D.",Republican,1,,,,Endorsed for STATE REP District 102 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,103,Michigan House District 103,MI,"OSTLING, RALPH",Republican,1,,1,,Endorsed for STATE REP District 103 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,104,Michigan House District 104,MI,"POWER, THOMAS G.",Republican,1,,,,Endorsed for STATE REP District 104 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,105,Michigan House District 105,MI,"MORRIS, MICHELLE S.",Republican,1,,,,Endorsed for STATE REP District 105 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,106,Michigan House District 106,MI,"PRIDNIA, JOHN D.",Republican,1,,,,Endorsed for STATE REP District 106 (Republican) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,107,Michigan House District 107,MI,"GAGLIARDI, PAT",Democrat,1,,,,Endorsed for STATE REP District 107 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,108,Michigan House District 108,MI,"JACOBETTI, DOMINIC",Democrat,1,,,,Endorsed for STATE REP District 108 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE REP,109,Michigan House District 109,MI,"BRANSTROM, STEPHEN J.",Democrat,1,,,,Endorsed for STATE REP District 109 (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,SUPREME COURT,,Michigan Supreme Court,MI,"ARCHER, DENNIS W.",Nonpartisan,1,,,,Endorsed for SUPREME COURT [V6: generic note - no extracted text] | V9 fix: prior extraction had WRONG statewide name; corrected to real endorsee per 1986 recap image,0.85,OCR garbled - 'BILLIE OZRA EAST',,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,SUPREME COURT,,Michigan Supreme Court,MI,"MACKENZIE, BARBARA B.",Nonpartisan,1,,,,Endorsed for SUPREME COURT [V6: generic note - no extracted text] | V9 fix: prior extraction had WRONG statewide name; corrected to real endorsee per 1986 recap image,0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,COURT OF APPEALS,3,Michigan Court of Appeals 3rd District,MI,"MCDONALD, GARY R.",Nonpartisan,1,,,,Endorsed for COURT OF APPEALS [V6: generic note - no extracted text] | V9 fix: prior extraction had WRONG statewide name; corrected to real endorsee per 1986 recap image,0.85,OCR partial,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,Wayne Circuit,MI,"MURPHY, JOHN A.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,Wayne Circuit,MI,"RASHID, JAMES J.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,Wayne Circuit,MI,"STEMPIEN, GREGORY J.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,Wayne Circuit,MI,"PEROVICH, PAUL C.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,Oakland Circuit,MI,"COOPER, JESSICA R.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,Oakland Circuit,MI,"SATTLER, ROBERT J.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,35th District Court,MI,"BURTELL, JOSEPH",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,JUDGE,,38th District Court,MI,"STROIA, EUGENE J.",Nonpartisan,1,,,,Endorsed for JUDGE [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,REGENT,,University of Michigan Board of Regents,MI,"BROWN, PAUL",Democrat,1,,,,Endorsed for REGENT (Democrat) [V6: generic note - no extracted text] | V9 fix: prior extraction had WRONG statewide name; corrected to real endorsee per 1986 recap image,0.85,OCR partial,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,TRUSTEE,,Michigan State University Board of Trustees,MI,"COOK, DOLORES",Republican,1,,,,MSU,0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,TRUSTEE,,Michigan State University Board of Trustees,MI,"SAWYER, BARBARA J.",Democrat,1,,,,MSU,0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,TRUSTEE,,Wayne State University Board of Governors,MI,"ATCHISON, LEON H.",Democrat,1,1,,,Endorsed for TRUSTEE (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,TRUSTEE,,Wayne State University Board of Governors,MI,"PINCUS, MAX J.",Democrat,1,1,,,Endorsed for TRUSTEE (Democrat) [V6: generic note - no extracted text],0.9,,,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,STATE BOARD OF ED,,State Board of Education (MI),MI,"DUMOUCHELLE, BARBARA",Republican,1,,,,Endorsed for STATE BOARD OF ED (Democrat) [V6: generic note - no extracted text] | V9 fix: prior extraction had WRONG statewide name; corrected to real endorsee per 1986 recap image,0.85,OCR partial; reading 'Aut Dist: Mulder',,,,pdf,,121300_19861102,
MI,Detroit Free Press,121300,1986,CNTY EXEC,,Wayne County Executive,MI,"MCNAMARA, EDWARD H.",Democrat,1,,,,Endorsed for MAYOR (Democrat) [V6: generic note - no extracted text] | V9c fix: was miscoded MAYOR; dname already = County Executive (image-confirmed),0.9,,,,,pdf,,121300_19861102,
