state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
NM,Albuquerque Tribune,128400,2002,NM,AMENDMENT,6,NM CONSTITUTIONAL AMENDMENT 6 - AFFORDABLE HOUSING,1,For | Phase 11 audit: direction per subagent OCR.,0.92
NM,Albuquerque Tribune,128400,2002,NM,AMENDMENT,7,NM CONSTITUTIONAL AMENDMENT 7 - CESAR CHAVEZ HOLIDAY,1,For | Phase 11 audit: direction per subagent OCR.,0.92
NM,Albuquerque Tribune,128400,2002,NM,AMENDMENT,8,NM CONSTITUTIONAL AMENDMENT 8 - VIETNAM VET SCHOLARSHIP,1,For | Phase 11 audit: direction per subagent OCR.,0.92
NM,Albuquerque Tribune,128400,2002,NM,AMENDMENT,9,NM CONSTITUTIONAL AMENDMENT 9 - TRANSPORTATION COMMISSION,1,For | Phase 11 audit: direction per subagent OCR.,0.92
NM,Albuquerque Tribune,128400,2002,NM,BOND,ALL-BERN,BERNALILLO COUNTY BONDS - ALL,1,Vote for all bonds | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2002,NM,BOND,ALL-STATE,STATE BONDS - ALL,1,Vote for all bonds | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,AMENDMENT,3,NM CONSTITUTIONAL AMENDMENT 3 - CITY RUNOFF ELECTIONS,1,for | Phase 11 audit: direction per subagent OCR.,0.9
NM,Albuquerque Tribune,128400,2004,NM,AMENDMENT,4,NM CONSTITUTIONAL AMENDMENT 4 - VETERANS' TAX EXEMPTION,1,for | Phase 11 audit: direction per subagent OCR.,0.9
NM,Albuquerque Tribune,128400,2004,NM,AMENDMENT,5,NM CONSTITUTIONAL AMENDMENT 5 - N.M. SCHOOL FOR THE BLIND,1,for | Phase 11 audit: direction per subagent OCR.,0.9
NM,Albuquerque Tribune,128400,2004,NM,BALLOT MEASURE,ABQ-CHARTER,ALBUQUERQUE CHARTER AMENDMENT - CITY COUNCIL PAY RAISES,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,ABQ-CONSTRUCTION,ALBUQUERQUE $20 MILLION BOND FOR CONSTRUCTION,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BALLOT MEASURE,ABQ-UNIFICATION,ALBUQUERQUE-BERNALILLO COUNTY UNIFICATION,1,For | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,BERN-1,BERNALILLO COUNTY BOND 1 - $1.5 MILLION FOR LIBRARIES,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,BERN-2,"BERNALILLO COUNTY BOND 2 - $680,000 FOR PUBLIC SAFETY",1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,BERN-3,"BERNALILLO COUNTY BOND 3 - $2.3 MILLION FOR PARKS, RECREATION",1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,BERN-4,"BERNALILLO COUNTY BOND 4 - $200,000 FOR BUILDINGS",1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,BERN-5,BERNALILLO COUNTY BOND 5 - $3.7 MILLION FOR ROADS,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,BERN-6,BERNALILLO COUNTY BOND 6 - $7.6 MILLION FOR STORM SEWERS,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,STATE-B,STATEWIDE BOND B - $94.9 MILLION FOR HIGHER ED,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,STATE-C,STATEWIDE BOND C - $16.3 MILLION FOR LIBRARIES,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,STATE-D,STATEWIDE BOND D - $5.1 MILLION FOR KINDERGARTENS,1,for | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2004,NM,BOND,STATE-A,NM Statewide Bond A 2004 - $6.1 million for seniors,1,for [QA 2026-05-26: renamed STATE-SENIORS->STATE-A; editorial lists this as Bond A] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,1,NM Const Amendment 1 1994 - School boards,0,AGAINST. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,2,NM Const Amendment 2 1994 - Grand jury,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,3,NM Const Amendment 3 1994 - Student Regents,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,4,NM Const Amendment 4 1994 - Highway Commission,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,5,NM Const Amendment 5 1994 - Land donations,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,6,NM Const Amendment 6 1994 - County borrowing,0,AGAINST. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,7,NM Const Amendment 7 1994 - State Hospital,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,8,NM Const Amendment 8 1994 - State lottery,0,AGAINST. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,9,NM Const Amendment 9 1994 - Land donations,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,10,NM Const Amendment 10 1994 - Judicial retention,0,AGAINST. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,11,NM Const Amendment 11 1994 - Voting changes,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,12,NM Const Amendment 12 1994 - Severance fund,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,13,NM Const Amendment 13 1994 - Land grant fund,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,AMENDMENT,14,NM Const Amendment 14 1994 - Legislative pay,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,A,State Bond A 1994 - Seniors,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,1994,NM,BOND,B,State Bond B 1994 - Schools,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,1994,NM,BOND,C,State Bond C 1994 - Libraries,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,1994,NM,BOND,D,State Bond D 1994 - Hospital,0,AGAINST. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-1,Bernalillo County Bond 1 1994 - Roads,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-2,Bernalillo County Bond 2 1994 - Sewers,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-3,Bernalillo County Bond 3 1994 - Libraries,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-4,Bernalillo County Bond 4 1994 - Buildings,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-5,Bernalillo County Bond 5 1994 - Parks,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-6,Bernalillo County Bond 6 1994 - Juvenile Justice Center,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-7,Bernalillo County Bond 7 1994 - Land,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1994,NM,BOND,BERN-8,Bernalillo County Bond 8 1994 - Sheriff,1,FOR. [QA 2026-05-26: re-extracted from 19941107 clipping; Tribune 1994 was previously absent from CSV (in review queue as 'OCR limited content')] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1980,NM,AMENDMENT,1,NM Const Amendment 1 1980 - Increase county commission membership 3 to 5,,"YES. [QA 2026-05-26: re-extracted from 19801103 'It'll soon be over' clipping; Tribune 1980 was previously only 1 record (Reagan); OCR confidence limited by small print] | Phase 11 VERIFIED (subagent OCR): 1->EMPTY. OCR ""No. 1 ... No position"".",0.80
NM,Albuquerque Tribune,128400,1980,NM,AMENDMENT,2,NM Const Amendment 2 1980 - Albuquerque School Board district tax,0,NO. [QA 2026-05-26: re-extracted from 19801103 'It'll soon be over' clipping; Tribune 1980 was previously only 1 record (Reagan); OCR confidence limited by small print] | Phase 11 audit: direction per subagent OCR.,0.78
NM,Albuquerque Tribune,128400,1980,NM,AMENDMENT,3,NM Const Amendment 3 1980 - Bail provisions,0,NO. [QA 2026-05-26: re-extracted from 19801103 'It'll soon be over' clipping; Tribune 1980 was previously only 1 record (Reagan); OCR confidence limited by small print] | Phase 11 audit: direction per subagent OCR.,0.78
NM,Albuquerque Tribune,128400,1980,NM,AMENDMENT,4,NM Const Amendment 4 1980 - Allow restrictive officers two consecutive 4-year terms,1,YES. [QA 2026-05-26: re-extracted from 19801103 'It'll soon be over' clipping; Tribune 1980 was previously only 1 record (Reagan); OCR confidence limited by small print] | Phase 11 audit: direction per subagent OCR.,0.78
NM,Albuquerque Tribune,128400,1980,NM,BOND,1,State Bond 1 1980 - $5.6M Bernalillo County School expansion,1,YES. [QA 2026-05-26: re-extracted from 19801103 'It'll soon be over' clipping; Tribune 1980 was previously only 1 record (Reagan); OCR confidence limited by small print] | Phase 11 audit: direction per subagent OCR.,0.78
NM,Albuquerque Tribune,128400,1980,NM,BOND,6,State Bond 6 1980 - $20M AMAFCA,1,YES. [QA 2026-05-26: re-extracted from 19801103 'It'll soon be over' clipping; Tribune 1980 was previously only 1 record (Reagan); OCR confidence limited by small print] | Phase 11 audit: direction per subagent OCR.,0.78
NM,Albuquerque Tribune,128400,1958,NM,AMENDMENT,2,NM Constitutional Amendment 2 - Appointment of state superintendent of public instruction by elected state school board,1,FOR. Editorial: 'The Tribune already has expressed itself in favor of Amendment No. 2'. [QA 2026-05-26: re-extracted from 19581031 clipping; 1958 was in review queue as 'OCR limited content' but PDF is in fact readable (Pattern J)] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,1958,NM,AMENDMENT,3,NM Constitutional Amendment 3 - Liberalize investment of state permanent school fund (allow 25% in stocks),1,FOR. Editorial: 'We recommend its passage'. [QA 2026-05-26: re-extracted from 19581031 clipping; 1958 was in review queue as 'OCR limited content' but PDF is in fact readable (Pattern J)] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1958,NM,AMENDMENT,4,NM Constitutional Amendment 4 - Cancel liens on property of public welfare recipients (under 1957 repeal),1,FOR. Editorial: 'This amendment should pass'. [QA 2026-05-26: re-extracted from 19581031 clipping; 1958 was in review queue as 'OCR limited content' but PDF is in fact readable (Pattern J)] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1958,NM,AMENDMENT,5,NM Constitutional Amendment 5 - Four-year terms for county officers (instead of two),1,FOR. Editorial: 'We think this provision would result in more efficient operation'. [QA 2026-05-26: re-extracted from 19581031 clipping; 1958 was in review queue as 'OCR limited content' but PDF is in fact readable (Pattern J)] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,AMENDMENT,4,NM Constitutional Amendment 4 1996 - New amendments,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,AMENDMENT,5,NM Constitutional Amendment 5 1996 - Legislative pay,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,AMENDMENT,6,NM Constitutional Amendment 6 1996 - New commission,0,AGAINST. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,AMENDMENT,7,NM Constitutional Amendment 7 1996 - County borrowing,0,AGAINST. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,STATE-A,State Bond A 1996 - Seniors,0,AGAINST. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,STATE-B,State Bond B 1996 - Schools,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,STATE-C,State Bond C 1996 - State Fair,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,STATE-D,State Bond D 1996 - Juvenile Corrections,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,BERN-ROADS,Bernalillo County Bond - Roads,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,BERN-SEWERS,Bernalillo County Bond - Sewers,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1996,NM,BOND,BERN-LIBRARIES,Bernalillo County Bond - Libraries,1,FOR. [QA 2026-05-26: 1996 fix per re-read of 19961104 'Tribune recommends' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,2000,NM,BOND,STATE-B,NM State Bond B 2000 - Schools,1,FOR. [QA 2026-05-26: 2000 fix per re-read of 20001104 'Tribune recommendations' editorial] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,2000,NM,BOND,STATE-C,NM State Bond C 2000 - Facilities,1,FOR. [QA 2026-05-26: 2000 fix per re-read of 20001104 'Tribune recommendations' editorial] | Phase 11 audit: direction per subagent OCR.,0.88
NM,Albuquerque Tribune,128400,1998,NM,AMENDMENT,1,NM Constitutional Amendment 1 1998 - Legislature limit residential property tax,0,AGAINST.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,AMENDMENT,2,NM Constitutional Amendment 2 1998 - Citizen on Judicial Standards Commission,0,AGAINST.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,AMENDMENT,3,NM Constitutional Amendment 3 1998 - Two-term county officials non-county offices,1,FOR.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,AMENDMENT,4,NM Constitutional Amendment 4 1998 - Prohibit retirement trust funds for state workers/teachers,0,AGAINST.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,AMENDMENT,5,NM Constitutional Amendment 5 1998 - Service-connected disability tax break,0,AGAINST.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,BOND,STATE-A,NM State Bond A 1998 - Senior citizens,1,YES.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,BOND,STATE-B,NM State Bond B 1998 - Schools,1,YES.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,BOND,STATE-C,NM State Bond C 1998 - Land acquisition,1,YES.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,BOND,STATE-D,NM State Bond D 1998 - El Camino Real,1,YES.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,BOND,STATE-E,NM State Bond E 1998 - Communications,1,YES.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1998,NM,TAX,OPEN-SPACE,Bernalillo County Open Space Mill Levy 1998,1,YES.  [QA 2026-05-26: 1998 fix per re-read of 19981031 'A recap' editorial] | Phase 11 audit: direction per subagent OCR.,0.85
NM,Albuquerque Tribune,128400,1988,NM,AMENDMENT,AMENDMENT-2,REMOVAL OF APPOINTEES,1,VOTE FOR. | Phase 11 audit: direction per subagent OCR.,0.9
NM,Albuquerque Tribune,128400,1988,NM,AMENDMENT,AMENDMENT-4,LIBRARIES,1,VOTE FOR. | Phase 11 audit: direction per subagent OCR.,0.9
NM,Albuquerque Tribune,128400,1988,NM,BOND,BERN-ATHLETIC,BERNALILLO COUNTY ATHLETIC FACILITIES BOND,1,VOTE FOR. | Phase 11 audit: direction per subagent OCR.,0.9
NM,Albuquerque Tribune,128400,1988,NM,BOND,BERN-RECYCLING,BERNALILLO COUNTY RECYCLING CENTER BOND,1,VOTE FOR. | Phase 11 audit: direction per subagent OCR.,0.9
