state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
NM,Albuquerque Journal,128401,2018,NM,BOND,BERN-PUBSAFETY,BERNALILLO COUNTY PUBLIC SAFETY FACILITIES AND OTHER COUNTY BUILDINGS BONDS,1, | Phase 11 audit: direction per subagent OCR re-read.,0.9
NM,Albuquerque Journal,128401,2018,NM,BOND,BERN-STORM,BERNALILLO COUNTY STORM DRAINAGE AND UTILITIES BONDS,1, | Phase 11 audit: direction per subagent OCR re-read.,0.92
NM,Albuquerque Journal,128401,2018,NM,BOND,BERN-TRANS,BERNALILLO COUNTY TRANSPORTATION BONDS,1, | Phase 11 audit: direction per subagent OCR re-read.,0.92
NM,Albuquerque Journal,128401,2018,NM,BOND,STATE-A,NM STATE BOND QUESTION A - SENIOR CENTERS,1, | Phase 11 audit: direction per subagent OCR re-read.,0.92
NM,Albuquerque Journal,128401,2018,NM,BOND,STATE-B,NM STATE BOND QUESTION B - LIBRARIES,1, | Phase 11 audit: direction per subagent OCR re-read.,0.92
NM,Albuquerque Journal,128401,2018,NM,BOND,STATE-C,NM STATE BOND QUESTION C - SCHOOL BUSES,1, | Phase 11 audit: direction per subagent OCR re-read.,0.92
NM,Albuquerque Journal,128401,2018,NM,BOND,STATE-D,NM STATE BOND QUESTION D - HIGHER EDUCATION FACILITIES,1, | Phase 11 audit: direction per subagent OCR re-read.,0.92
NM,Albuquerque Journal,128401,1990,NM,AMENDMENT,1,NM CONSTITUTIONAL AMENDMENT 1 - Operating value for state permanent funds,1,YES on Amendments 1 and 2 (improving constitutional provisions affecting investment of state permanent funds). [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.80
NM,Albuquerque Journal,128401,1990,NM,AMENDMENT,2,NM CONSTITUTIONAL AMENDMENT 2 - State permanent funds investment,1,YES on Amendments 1 and 2. [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.80
NM,Albuquerque Journal,128401,1990,NM,AMENDMENT,3,NM CONSTITUTIONAL AMENDMENT 3 - Salary for legislators,0,NO on Amendment 3 (paper opposed salary for legislators). [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,1990,NM,AMENDMENT,4,NM CONSTITUTIONAL AMENDMENT 4 - Multi-issue lease-purchase agreements,0,NO on Amendment 4 (opposed multi-issue lease-purchase agreements by city and county governments). [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.80
NM,Albuquerque Journal,128401,1990,NM,AMENDMENT,5,NM CONSTITUTIONAL AMENDMENT 5 - Private exchanges of state trust lands,1,YES on Amendment 5 (private exchanges of state trust lands of equal value). [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,1990,NM,BOND,STATE-1990,"State Bond Issues 1990 - education, library, museum, conservation, parks, senior citizens construction, deaf services equipment (bundle)",1,YES on State Bonds: $40.72M education; $635K state library land/planning; $375K Museum of Natural History; $129K ecologically significant lands; $271K Real Bock State Park; $1.92M senior citizens construction + deaf services equipment. Consolidated bundle. [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.75
NM,Albuquerque Journal,128401,1990,NM,BOND,BERN-1990,"Bernalillo County Bond Issues 1990 - roads, storm sewer, libraries (bundle)",1,"YES on County Bonds: $4.4M road projects, $5.2M storm sewer construction/repair, $1M for two libraries (North Valley + East Mountain). Consolidated bundle. [QA 2026-05-26: added from re-read of 19901104 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.",0.75
NM,Albuquerque Journal,128401,1996,NM,AMENDMENT,1,NM Constitutional Amendment 1 1996 - Operating value for permanent funds (greater investment diversification),1,YES on Amendment 1. [QA 2026-05-26: added from re-read of 19961103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.75
NM,Albuquerque Journal,128401,1996,NM,AMENDMENT,2,NM Constitutional Amendment 2 1996 - Schools/property values,0,"YES on Amendment 2 (allowing school districts in populous areas to support residential property values). [QA 2026-05-26: added from re-read of 19961103 clipping; OCR confidence limited] | Phase 11 VERIFIED (subagent+Claude OCR): DIR 1->0. OCR ""Constitutional Amendment 2, NO"".",0.72
NM,Albuquerque Journal,128401,1996,NM,BOND,STATE-1996,State Bond Issues 1996 (bundle),1,YES on state bonds. Consolidated bundle. [QA 2026-05-26: added from re-read of 19961103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.70
NM,Albuquerque Journal,128401,1998,NM,AMENDMENT,1,NM Constitutional Amendment 1 1998 - Authorizing Legislature to limit increases in real estate property tax purposes,0,"YES on Amendment 1. [QA 2026-05-26: added from re-read of 19981101 clipping; OCR confidence limited] | Phase 11 VERIFIED (subagent+Claude OCR): DIR 1->0. OCR ""Constitutional Amendment I, No"".",0.75
NM,Albuquerque Journal,128401,1998,NM,AMENDMENT,2,NM Constitutional Amendment 2 1998,0,"YES on Amendment 2. [QA 2026-05-26: added from re-read of 19981101 clipping; OCR confidence limited] | Phase 11 VERIFIED (subagent+Claude OCR): DIR 1->0. OCR ""Constitutional Amendment II, No"".",0.72
NM,Albuquerque Journal,128401,1998,NM,BOND,STATE-1998,State Bond Issues 1998 (bundle of A-F or similar),1,YES on State Bond Issues (bundle). [QA 2026-05-26: added from re-read of 19981101 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.72
NM,Albuquerque Journal,128401,1998,NM,BOND,BERN-1998,Bernalillo County Bond Issues 1998 (bundle),1,YES on Bernalillo County Bond Issues (bundle). [QA 2026-05-26: added from re-read of 19981101 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.72
NM,Albuquerque Journal,128401,2008,NM,AMENDMENT,1,NM Constitutional Amendment 1 2008,0,NO on Amendment 1. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2008,NM,AMENDMENT,2,NM Constitutional Amendment 2 2008,0,NO on Amendment 2. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2008,NM,AMENDMENT,3,NM Constitutional Amendment 3 2008,0,NO on Amendment 3. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2008,NM,AMENDMENT,4,NM Constitutional Amendment 4 2008,0,NO on Amendment 4. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2008,NM,AMENDMENT,5,NM Constitutional Amendment 5 2008,1,YES on Amendment 5. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2008,NM,BOND,STATE-2008,State General Obligation Bonds 2008 (yes on all 4),1,YES on all 4 State GO Bonds. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2008,NM,BOND,BERN-2008,Bernalillo County Bond Questions 2008 (yes on all six),1,YES on all six Bernalillo County bond questions. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2008,NM,TAX,UNM-MILL,UNM Mill Levy 2008,1,YES on UNM Mill Levy. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2008,NM,TAX,TRANSIT,Regional Transit Tax 2008,1,YES on Regional Transit Tax. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2008,NM,BOND,AMAFCA-2008,AMAFCA Bond Issue 2008,1,YES on AMAFCA bond issue. [QA 2026-05-26: added from re-read of 20081103 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2010,NM,AMENDMENT,1,NM Constitutional Amendment 1 2010,1,YES on Amendment 1. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2010,NM,AMENDMENT,2,NM Constitutional Amendment 2 2010,0,NO on Amendment 2. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2010,NM,AMENDMENT,3,NM Constitutional Amendment 3 2010,0,NO on Amendment 3. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2010,NM,AMENDMENT,4,NM Constitutional Amendment 4 2010,0,NO on Amendment 4. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2010,NM,AMENDMENT,5,NM Constitutional Amendment 5 2010,0,NO on Amendment 5. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.82
NM,Albuquerque Journal,128401,2010,NM,BOND,STATE-2010,State General Obligation Bonds 2010 (yes on all A-D),1,YES on all State GO Bonds A-D. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2010,NM,BOND,BERN-2010,Bernalillo County Bond Questions 2010 (yes on all 1-4),1,YES on all 4 Bernalillo County Bond Questions. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2010,NM,BOND,AMAFCA-2010,AMAFCA Bond Issue 2010,1,YES on AMAFCA bond. [QA 2026-05-26: added from re-read of 20101031 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2012,NM,AMENDMENT,1,NM Constitutional Amendment 1 2012 - PRC reduction,1,YES on Amendment 1 (decreases PRC membership). [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,2012,NM,AMENDMENT,2,NM Constitutional Amendment 2 2012,1,YES on Amendment 2. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,2012,NM,AMENDMENT,3,NM Constitutional Amendment 3 2012,1,YES on Amendment 3. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,2012,NM,AMENDMENT,4,NM Constitutional Amendment 4 2012,1,YES on Amendment 4. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,2012,NM,AMENDMENT,5,NM Constitutional Amendment 5 2012 - Public defender independent agency,1,YES on Amendment 5 (establishes Public Defender as independent state agency). [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.80
NM,Albuquerque Journal,128401,2012,NM,BOND,STATE-A-2012,Bond Question A - Senior Citizen Centers 2012,1,YES on Bond Question A: Senior Citizen Centers. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2012,NM,BOND,STATE-B-2012,Bond Question B - Libraries 2012,1,YES on Bond Question B: Libraries. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2012,NM,BOND,STATE-C-2012,Bond Question C - Higher Education 2012,1,YES on Bond Question C: Higher Education. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.85
NM,Albuquerque Journal,128401,2012,NM,BOND,BERN-2012,Bernalillo County Bond Issues 2012 (bundle),1,YES on Bernalillo County Bond Issues bundle. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,2012,NM,BOND,ABQ-PAVEX,Albuquerque Pavex Bond Issue 2012,1,YES on Albuquerque Pavex Bond Issue. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read.,0.78
NM,Albuquerque Journal,128401,2012,NM,REFERENDUM,ABQ-MINWAGE,Albuquerque Minimum Wage 2012,0,YES on Albuquerque Minimum Wage. [QA 2026-05-26: added from re-read of 20121105 clipping; OCR confidence limited] | Phase 11 audit: direction per subagent OCR re-read. | V9 SWEEP FIX: paper recommended NO/AGAINST (ABQ minimum wage); was all-FOR bug,0.78
