state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,extraction_confidence_note,normalization_confidence,match_confidence,overall_confidence,input_mode,source_file,filename,flag
PA,York Daily Record,142651,2000,ATTORNEY GENERAL,,,PA,"FISHER, MIKE",Republican,1,,1,,EARNED ANOTHER TERM DESPITE IMPRESSIVE CHALLENGE; IMPROVED RELATIONSHIPS WITH DAS,0.93,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,ATTORNEY GENERAL,,,PA,"EISENHOWER, JAMES",Democrat,0,,,,IMPRESSIVE DEMOCRATIC CHALLENGER,0.85,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,TREASURER,,,PA,"HAFER, BARBARA",Republican,1,,1,,FINE STEWARD OF STATE FUNDS FOR 12 YEARS; EARNED ANOTHER FOUR YEARS,0.93,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,AUDITOR,,,PA,"CASEY, ROBERT P. JR.",Democrat,1,1,,,"UNCOVERED PROBLEMS IN NURSING HOMES, LOTTERY AND AGRICULTURE; KEEP HIM",0.93,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE SENATOR,13,,PA,"ARMSTRONG, GIBSON E.",Republican,1,,1,,REPRESENTED YORK COUNTY FAIRLY WELL; OPPONENT ADMITS SHE IS UNQUALIFIED,0.92,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE SENATOR,13,,PA,"DEHL, RICCI",Democrat,0,,,,ADMITS SHE IS UNQUALIFIED FOR THE JOB,0.9,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE SENATOR,31,,PA,"MOWERY, HAROLD F. JR.",Republican,1,,1,,DONE A FINE JOB; DESERVES RE-ELECTION,0.92,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,,,BETTER QUALIFIED FOR THE OFFICE THAN ANY FRESHMAN CANDIDATE IN RECENT MEMORY,0.92,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE REP,196,,PA,"HAKE, DON",Democrat,0,,,,ONE OF TWO FINE CHOICES IN 196TH RACE,0.82,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE REP,199,,PA,TRICARICO,Democrat,1,,,,INDEPENDENT STREAK; CONNECTS GOVERNMENT WITH NEEDS OF EVERYDAY PEOPLE,0.78,OCR cut off first name,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE REP,199,,PA,"GABIG, WILLIAM",Republican,0,,,,LOST NARROWLY ON EDITORIAL BOARD'S NOD,0.85,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2000,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,"RESPECTED ON BOTH SIDES OF AISLE FOR INSIGHT, INGENUITY, INTEGRITY, COOPERATION AND EXPERIENCE",0.93,,,,,pdf,,142651_20001107,
PA,York Daily Record,142651,2002,GOVERNOR,,,PA,"RENDELL, ED",Democrat,1,,,,"COMBINATION OF SKILLS, EXPERIENCE, MASTERY OF ISSUES, CHARISMA AND VISION",0.94,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,GOVERNOR,,,PA,"FISHER, MIKE",Republican,0,,,,"COMPETENT, KNOWLEDGEABLE BUT PA NEEDS RENDELL'S SUPERIOR QUALITIES",0.9,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,GOVERNOR,,,PA,"MORRILL, MICHAEL",Green,0,,,,"OFFERS EXCITING, INTERESTING IDEAS",0.85,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,GOVERNOR,,,PA,"KRAWCHUK, KEN",Libertarian,0,,,,"OFFERS EXCITING, INTERESTING IDEAS",0.85,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,FIRST-TERM REPUBLICAN HAS EARNED A SECOND TERM; GROUNDED IN HIS DISTRICT,0.94,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,H,19,,PA,"PAOLETTA, MICKEY",Libertarian,0,,,,OFFERS ENGAGING ALTERNATIVE TO STATUS QUO,0.85,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,H,19,,PA,"PRICE, BEN",Green,0,,,,OFFERS ENGAGING ALTERNATIVE TO STATUS QUO,0.85,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE SENATOR,,,PA,"WAUGH, MICHAEL",Republican,1,,1,,UNOPPOSED FOR RE-ELECTION TO FOUR-YEAR TERM,0.9,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,92,,PA,"SMITH, BRUCE",Republican,1,,1,,"DONE WELL ON THREE MILE ISLAND, LIGHT POLLUTION, HUNTING AND FISHING; NEEDS TO MAKE A DIFFERENCE STATEWIDE",0.92,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,92,,PA,"ELLSPERMAN, LAURENCE",Democrat,0,,,,EARNEST CANDIDATE WHO SHOULD START WITH GRASS-ROOTS POSITIONS,0.88,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,93,,PA,"MILLER, RON",Republican,1,,1,,UNOPPOSED FOR RE-ELECTION,0.88,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,UNOPPOSED FOR RE-ELECTION,0.88,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,1,1,,,UNOPPOSED FOR RE-ELECTION,0.88,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,1,,WELL RESPECTED BY HIS PEERS; KEEPS HIS EYE ON FUTURE PROBLEMS,0.92,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,193,,PA,"PANEBAKER, BILL",Democrat,0,,,,INTERESTING IDEAS BUT HARD TO IMAGINE HIM DELIVERING MORE THAN NICKOL,0.88,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2002,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,1,,EXCELLENT JOB IN FIRST TERM; DEEP UNDERSTANDING OF ISSUES IN HARRISBURG,0.92,,,,,pdf,,142651_20021103,
PA,York Daily Record,142651,2004,PRESIDENT,,,PA,"BUSH, GEORGE W.",Republican,1,,1,,ENDORSED PER 2008 RECAP REFERENCE; BODY OCR TOO DEGRADED TO CONFIRM RATIONALE,0.72,OCR is mostly blank; presidential endorsement inferred from later 2008 retrospective listing 2004=Bush,,,,pdf,,142651_20041031,Low confidence (0.72)
PA,York Daily Record,142651,2004,STATE REP,95,,PA,"STETLER, STEPHEN H.",Democrat,,1,,,ON BALLOT BUT FACES NO COMPETITION,0.75,OCR severely degraded; only mentioned as unopposed,,,,pdf,,142651_20041031,Missing endorsed
PA,York Daily Record,142651,2004,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,,,1,,ON BALLOT BUT FACES NO COMPETITION,0.75,OCR severely degraded; only mentioned as unopposed,,,,pdf,,142651_20041031,Missing endorsed
PA,York Daily Record,142651,2006,SENATOR,,,PA,"CASEY, ROBERT P. JR.",Democrat,1,,,,ENDORSED IN SUMMARY GRAPHIC,0.88,"OCR degraded; first name fragment 'Robert C' visible, full layout shows endorsements",,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,GOVERNOR,,,PA,"RENDELL, ED",Democrat,1,1,,,ENDORSED IN SUMMARY GRAPHIC,0.92,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,ENDORSED IN SUMMARY GRAPHIC,0.92,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE SENATOR,28,,PA,"WAUGH, MICHAEL",Republican,1,,1,,ENDORSED IN SUMMARY GRAPHIC,0.9,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,47,,PA,"GILLESPIE, KEITH",Republican,1,,,,ENDORSED IN SUMMARY GRAPHIC,0.88,Party inferred (Gillespie is R),,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,91,,PA,"NAUGLE, PATRICK",,1,,,,ENDORSED IN SUMMARY GRAPHIC,0.78,Party not stated; OCR degraded,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,92,,PA,"ELLSPERMAN, LAURENCE",Democrat,1,,,,ENDORSED IN SUMMARY GRAPHIC,0.88,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,ENDORSED IN SUMMARY GRAPHIC,0.92,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,95,,PA,"DEPASQUALE, EUGENE",Democrat,1,,,,ENDORSED IN SUMMARY GRAPHIC,0.9,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,1,,ENDORSED IN SUMMARY GRAPHIC,0.92,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2006,STATE REP,196,,PA,"MACKERETH, BEVERLY D.",Republican,1,,1,,ENDORSED IN SUMMARY GRAPHIC,0.92,,,,,pdf,,142651_20061105,
PA,York Daily Record,142651,2008,PRESIDENT,,,PA,"OBAMA, BARACK",Democrat,1,,,,ENDORSED IN RECAP,0.94,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,H,19,,PA,"PLATTS, TODD",Republican,1,,1,,ENDORSED IN RECAP,0.93,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE SENATOR,13,,PA,"SMUCKER, LLOYD",Republican,1,,,,ENDORSED IN RECAP,0.9,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE SENATOR,15,,PA,"PICCOLA, JEFF",Republican,1,,1,,ENDORSED IN RECAP,0.9,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE SENATOR,31,,PA,"VANCE, PAT",Republican,1,,,,ENDORSED IN RECAP,0.9,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE SENATOR,33,,PA,"ALLOWAY, RICHARD II",Republican,1,,,,ENDORSED IN RECAP,0.9,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE REP,94,,PA,"SAYLOR, STANLEY",Republican,1,,1,,ENDORSED IN RECAP,0.92,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE REP,95,,PA,"DEPASQUALE, EUGENE",Democrat,1,1,,,ENDORSED IN RECAP,0.92,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE REP,193,,PA,"NICKOL, STEVEN",Republican,1,,,,WRITE-IN ENDORSEMENT; CLIP THIS OUT AND TAKE TO POLLS,0.88,,,,,pdf,,142651_20081102_v2,
PA,York Daily Record,142651,2008,STATE REP,196,,PA,"MCILVAINE, ROB",Democrat,1,,,,WRITE-IN ENDORSEMENT; CLIP THIS OUT AND TAKE TO POLLS,0.88,,,,,pdf,,142651_20081102_v2,
